date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours,soil_moisture
2016-05-28,Rulindo,-1.7167,30.0167,1.28,17.31,83.33,20.35,0.1265822979686876
2016-05-29,Rulindo,-1.7167,30.0167,2.97,16.94,85.05,16.48,0.13729495327338445
2016-05-30,Rulindo,-1.7167,30.0167,11.38,16.92,86.05,16.34,0.2305007102823768
2016-05-31,Rulindo,-1.7167,30.0167,4.1,17.12,86.38,15.75,0.23692560374002025
2016-06-01,Rulindo,-1.7167,30.0167,1.47,17.3,84.09,16.71,0.2160867631790172
2016-06-02,Rulindo,-1.7167,30.0167,0.46,17.95,81.02,18.65,0.18827374870216462
2016-06-03,Rulindo,-1.7167,30.0167,0.57,17.75,81.46,19.21,0.16573268639683994
2016-06-04,Rulindo,-1.7167,30.0167,1.11,17.73,81.52,17.94,0.15197278343731394
2016-06-05,Rulindo,-1.7167,30.0167,0.47,17.05,85.49,18.08,0.13387686592171685
2016-06-06,Rulindo,-1.7167,30.0167,0.39,16.8,84.56,15.49,0.11769533603345932
2016-06-07,Rulindo,-1.7167,30.0167,0.12,16.6,82.28,20.53,0.10124103562844042
2016-06-08,Rulindo,-1.7167,30.0167,0.01,15.92,80.36,22.8,0.08615488028417435
2016-06-09,Rulindo,-1.7167,30.0167,0.0,15.74,79.84,21.51,0.0732316482415482
2016-06-10,Rulindo,-1.7167,30.0167,0.0,16.26,78.19,22.85,0.06224690100531596
2016-06-11,Rulindo,-1.7167,30.0167,0.02,16.97,79.1,19.9,0.053109865854518566
2016-06-12,Rulindo,-1.7167,30.0167,0.06,16.99,83.81,20.31,0.045743385976340784
2016-06-13,Rulindo,-1.7167,30.0167,0.04,16.89,83.66,16.1,0.039281878079889664
2016-06-14,Rulindo,-1.7167,30.0167,0.06,16.8,81.55,19.02,0.033989596367906216
2016-06-15,Rulindo,-1.7167,30.0167,0.73,16.11,83.9,16.31,0.03619115691272028
2016-06-16,Rulindo,-1.7167,30.0167,0.52,17.12,78.4,19.47,0.03596248337581224
2016-06-17,Rulindo,-1.7167,30.0167,0.92,16.7,79.25,15.4,0.039768110869440404
2016-06-18,Rulindo,-1.7167,30.0167,0.32,15.96,82.09,12.07,0.03700289423902434
2016-06-19,Rulindo,-1.7167,30.0167,0.04,15.75,78.83,17.16,0.031852460103170686
2016-06-20,Rulindo,-1.7167,30.0167,0.32,16.2,76.28,17.79,0.030274591087695084
2016-06-21,Rulindo,-1.7167,30.0167,0.89,16.57,74.57,7.55,0.03463340242454082
2016-06-22,Rulindo,-1.7167,30.0167,1.44,15.63,83.89,12.87,0.043838392060859696
2016-06-23,Rulindo,-1.7167,30.0167,0.54,15.9,84.16,12.54,0.042662633251730746
2016-06-24,Rulindo,-1.7167,30.0167,0.69,15.65,83.27,16.13,0.04316323826397113
2016-06-25,Rulindo,-1.7167,30.0167,0.07,15.05,80.74,17.83,0.03738875252437546
2016-06-26,Rulindo,-1.7167,30.0167,0.02,16.01,77.36,19.3,0.03198043964571914
2016-06-27,Rulindo,-1.7167,30.0167,0.0,16.24,77.65,20.72,0.027183373698861264
2016-06-28,Rulindo,-1.7167,30.0167,0.0,15.5,75.36,23.54,0.023105867644032073
2016-06-29,Rulindo,-1.7167,30.0167,0.0,15.17,72.73,23.93,0.01963998749742726
2016-06-30,Rulindo,-1.7167,30.0167,0.0,15.12,71.26,23.8,0.016693989372813172
2016-07-01,Rulindo,-1.7167,30.0167,0.0,15.94,68.55,23.07,0.014189890966891196
2016-07-02,Rulindo,-1.7167,30.0167,0.0,16.83,65.92,23.31,0.012061407321857516
2016-07-03,Rulindo,-1.7167,30.0167,0.0,16.2,69.99,21.0,0.010252196223578888
2016-07-04,Rulindo,-1.7167,30.0167,0.0,15.74,73.69,19.45,0.008714366790042054
2016-07-05,Rulindo,-1.7167,30.0167,0.02,15.12,72.0,21.81,0.007607211771535745
2016-07-06,Rulindo,-1.7167,30.0167,0.32,16.38,68.06,19.51,0.009666130005805382
2016-07-07,Rulindo,-1.7167,30.0167,0.81,16.7,74.22,18.02,0.016316210504934578
2016-07-08,Rulindo,-1.7167,30.0167,0.28,16.69,77.25,18.72,0.01666877892919439
2016-07-09,Rulindo,-1.7167,30.0167,0.18,16.12,74.85,19.68,0.01596846208981523
2016-07-10,Rulindo,-1.7167,30.0167,0.0,15.54,72.68,20.28,0.013573192776342946
2016-07-11,Rulindo,-1.7167,30.0167,0.0,14.9,74.02,19.46,0.011537213859891505
2016-07-12,Rulindo,-1.7167,30.0167,0.0,15.46,72.56,18.79,0.009806631780907779
2016-07-13,Rulindo,-1.7167,30.0167,0.02,15.74,73.79,20.86,0.008535637013771613
2016-07-14,Rulindo,-1.7167,30.0167,0.09,16.06,74.25,18.6,0.00815529146170587
2016-07-15,Rulindo,-1.7167,30.0167,0.21,16.05,76.53,18.02,0.009031997742449989
2016-07-16,Rulindo,-1.7167,30.0167,0.02,16.79,73.42,20.31,0.00787719808108249
2016-07-17,Rulindo,-1.7167,30.0167,0.05,17.12,74.92,20.32,0.007195618368920116
2016-07-18,Rulindo,-1.7167,30.0167,0.0,16.6,72.52,21.8,0.006116275613582098
2016-07-19,Rulindo,-1.7167,30.0167,0.01,16.7,70.75,23.2,0.005298834271544784
2016-07-20,Rulindo,-1.7167,30.0167,0.13,16.67,72.13,18.06,0.005804009130813066
2016-07-21,Rulindo,-1.7167,30.0167,0.03,17.0,71.37,17.09,0.005233407761191106
2016-07-22,Rulindo,-1.7167,30.0167,0.31,16.82,73.89,17.41,0.00754839659701244
2016-07-23,Rulindo,-1.7167,30.0167,0.44,17.58,71.81,18.77,0.010816137107460575
2016-07-24,Rulindo,-1.7167,30.0167,3.18,17.46,76.54,18.26,0.04099371654134149
2016-07-25,Rulindo,-1.7167,30.0167,0.9,16.62,81.91,12.65,0.04384465906014027
2016-07-26,Rulindo,-1.7167,30.0167,0.12,17.19,77.81,17.97,0.03846796020111923
2016-07-27,Rulindo,-1.7167,30.0167,0.04,18.09,71.84,21.86,0.03309776617095134
2016-07-28,Rulindo,-1.7167,30.0167,0.3,17.28,76.13,18.03,0.031133101245308634
2016-07-29,Rulindo,-1.7167,30.0167,0.06,17.59,72.01,18.69,0.02706313605851234
2016-07-30,Rulindo,-1.7167,30.0167,0.06,18.49,62.98,19.18,0.023603665649735487
2016-07-31,Rulindo,-1.7167,30.0167,0.41,19.41,58.44,19.37,0.024163115802275162
2016-08-01,Rulindo,-1.7167,30.0167,0.01,18.63,63.44,20.54,0.020638648431933887
2016-08-02,Rulindo,-1.7167,30.0167,0.0,17.22,64.8,21.89,0.017542851167143804
2016-08-03,Rulindo,-1.7167,30.0167,0.04,18.67,54.66,19.06,0.015311423492072233
2016-08-04,Rulindo,-1.7167,30.0167,0.29,19.24,62.1,15.47,0.015914709968261397
2016-08-05,Rulindo,-1.7167,30.0167,0.02,17.76,65.48,17.95,0.013727503473022188
2016-08-06,Rulindo,-1.7167,30.0167,0.24,17.12,70.58,14.27,0.014068377952068858
2016-08-07,Rulindo,-1.7167,30.0167,0.14,17.41,70.18,15.77,0.013358121259258528
2016-08-08,Rulindo,-1.7167,30.0167,2.6,16.99,76.45,15.27,0.03735440307036975
2016-08-09,Rulindo,-1.7167,30.0167,2.68,17.22,77.93,14.62,0.058551242609814286
2016-08-10,Rulindo,-1.7167,30.0167,0.55,17.45,73.9,19.65,0.05526855621834214
2016-08-11,Rulindo,-1.7167,30.0167,0.01,17.03,69.03,23.04,0.04707827278559082
2016-08-12,Rulindo,-1.7167,30.0167,0.16,18.07,66.61,19.44,0.041616531867752195
2016-08-13,Rulindo,-1.7167,30.0167,1.14,18.06,71.66,19.05,0.04677405208758936
2016-08-14,Rulindo,-1.7167,30.0167,4.1,18.08,75.03,18.01,0.08075794427445096
2016-08-15,Rulindo,-1.7167,30.0167,2.64,17.88,74.99,17.61,0.09504425263328331
2016-08-16,Rulindo,-1.7167,30.0167,2.19,17.33,78.05,16.85,0.10268761473829081
2016-08-17,Rulindo,-1.7167,30.0167,0.05,17.56,70.54,22.64,0.08778447252754719
2016-08-18,Rulindo,-1.7167,30.0167,0.01,17.86,67.26,25.42,0.07471680164841511
2016-08-19,Rulindo,-1.7167,30.0167,0.0,17.76,62.6,24.21,0.06350928140115285
2016-08-20,Rulindo,-1.7167,30.0167,0.0,18.17,59.69,25.1,0.05398288919097992
2016-08-21,Rulindo,-1.7167,30.0167,0.0,19.19,54.61,23.83,0.04588545581233293
2016-08-22,Rulindo,-1.7167,30.0167,0.01,19.41,58.34,22.61,0.03910263744048299
2016-08-23,Rulindo,-1.7167,30.0167,0.17,19.31,64.13,20.12,0.03493724182441054
2016-08-24,Rulindo,-1.7167,30.0167,0.0,18.58,66.0,19.95,0.02969665555074896
2016-08-25,Rulindo,-1.7167,30.0167,0.01,17.98,63.22,23.95,0.025342157218136614
2016-08-26,Rulindo,-1.7167,30.0167,1.03,16.91,70.56,17.78,0.03184083363541612
2016-08-27,Rulindo,-1.7167,30.0167,0.09,17.86,64.52,24.95,0.027964708590103703
2016-08-28,Rulindo,-1.7167,30.0167,0.02,17.12,66.78,25.21,0.023970002301588147
2016-08-29,Rulindo,-1.7167,30.0167,0.0,17.08,62.23,26.94,0.020374501956349926
2016-08-30,Rulindo,-1.7167,30.0167,0.0,17.07,65.11,25.11,0.017318326662897437
2016-08-31,Rulindo,-1.7167,30.0167,0.01,17.92,63.7,23.39,0.01482057766346282
2016-09-01,Rulindo,-1.7167,30.0167,0.03,17.69,64.81,22.75,0.012897491013943397
2016-09-02,Rulindo,-1.7167,30.0167,0.05,18.29,65.01,23.76,0.011462867361851889
2016-09-03,Rulindo,-1.7167,30.0167,0.09,17.89,64.39,22.97,0.010643437257574105
2016-09-04,Rulindo,-1.7167,30.0167,1.71,17.86,69.26,19.45,0.026146921668937992
2016-09-05,Rulindo,-1.7167,30.0167,1.17,18.58,65.71,20.55,0.03392488341859729
2016-09-06,Rulindo,-1.7167,30.0167,1.69,19.48,62.79,19.09,0.045736150905807696
2016-09-07,Rulindo,-1.7167,30.0167,2.8,19.16,68.31,19.83,0.06687572826993654
2016-09-08,Rulindo,-1.7167,30.0167,1.97,18.62,73.16,18.66,0.07654436902944606
2016-09-09,Rulindo,-1.7167,30.0167,0.99,18.91,69.17,19.52,0.07496271367502916
2016-09-10,Rulindo,-1.7167,30.0167,1.01,18.29,68.23,19.35,0.07381830662377478
2016-09-11,Rulindo,-1.7167,30.0167,1.12,18.19,70.72,18.98,0.07394556063020856
2016-09-12,Rulindo,-1.7167,30.0167,0.34,18.64,70.4,22.1,0.06625372653567728
2016-09-13,Rulindo,-1.7167,30.0167,0.19,18.81,68.56,24.12,0.05821566755532569
2016-09-14,Rulindo,-1.7167,30.0167,2.87,18.92,71.39,17.14,0.07818331742202683
2016-09-15,Rulindo,-1.7167,30.0167,32.93,17.38,81.82,22.49,0.39575581980872276
2016-09-16,Rulindo,-1.7167,30.0167,20.46,17.15,81.58,14.47,0.5409924468374143
2016-09-17,Rulindo,-1.7167,30.0167,1.02,17.91,77.48,20.83,0.47004357981180217
2016-09-18,Rulindo,-1.7167,30.0167,7.25,18.23,78.88,22.12,0.47203704284003184
2016-09-19,Rulindo,-1.7167,30.0167,4.3,18.45,73.41,17.33,0.44423148641402704
2016-09-20,Rulindo,-1.7167,30.0167,0.0,18.01,67.66,22.26,0.377596763451923
2016-09-21,Rulindo,-1.7167,30.0167,0.07,17.76,64.97,21.15,0.3216572489341345
2016-09-22,Rulindo,-1.7167,30.0167,2.35,18.42,73.23,19.31,0.29690866159401436
2016-09-23,Rulindo,-1.7167,30.0167,1.09,18.67,74.28,15.9,0.2632723623549122
2016-09-24,Rulindo,-1.7167,30.0167,2.55,18.33,75.65,16.53,0.24928150800167534
2016-09-25,Rulindo,-1.7167,30.0167,12.47,17.47,81.46,17.31,0.336589281801424
2016-09-26,Rulindo,-1.7167,30.0167,16.46,17.43,85.7,12.15,0.45070088953121035
2016-09-27,Rulindo,-1.7167,30.0167,14.82,17.11,84.99,17.52,0.5312957561015288
2016-09-28,Rulindo,-1.7167,30.0167,5.36,17.17,83.75,10.13,0.5052013926862995
2016-09-29,Rulindo,-1.7167,30.0167,0.96,18.03,78.0,15.39,0.43902118378335453
2016-09-30,Rulindo,-1.7167,30.0167,4.69,17.66,82.3,23.68,0.42006800621585133
2016-10-01,Rulindo,-1.7167,30.0167,30.35,18.63,81.27,23.13,0.6605578052834736
2016-10-02,Rulindo,-1.7167,30.0167,34.34,17.44,83.34,7.95,0.9048741344909527
2016-10-03,Rulindo,-1.7167,30.0167,17.51,17.69,83.18,13.09,0.9442430143173097
2016-10-04,Rulindo,-1.7167,30.0167,54.6,17.13,86.92,13.92,1.0
2016-10-05,Rulindo,-1.7167,30.0167,33.01,17.11,87.11,17.44,1.0
2016-10-06,Rulindo,-1.7167,30.0167,12.22,17.55,84.58,20.83,0.9722
2016-10-07,Rulindo,-1.7167,30.0167,2.58,18.78,75.67,13.09,0.85217
2016-10-08,Rulindo,-1.7167,30.0167,2.9,18.9,78.41,20.33,0.7533445
2016-10-09,Rulindo,-1.7167,30.0167,0.97,19.01,77.13,19.55,0.650042825
2016-10-10,Rulindo,-1.7167,30.0167,0.63,18.21,77.27,18.45,0.55883640125
2016-10-11,Rulindo,-1.7167,30.0167,2.26,18.17,75.75,22.14,0.4976109410625
2016-10-12,Rulindo,-1.7167,30.0167,0.29,18.27,72.54,25.33,0.425869299903125
2016-10-13,Rulindo,-1.7167,30.0167,0.09,18.46,71.51,22.32,0.36288890491765624
2016-10-14,Rulindo,-1.7167,30.0167,0.15,18.63,71.23,23.19,0.3099555691800078
2016-10-15,Rulindo,-1.7167,30.0167,0.19,18.44,74.18,19.14,0.2653622338030066
2016-10-16,Rulindo,-1.7167,30.0167,0.12,18.94,71.64,22.52,0.2267578987325556
2016-10-17,Rulindo,-1.7167,30.0167,0.08,18.6,74.49,19.26,0.19354421392267226
2016-10-18,Rulindo,-1.7167,30.0167,0.85,18.01,80.27,17.12,0.17301258183427143
2016-10-19,Rulindo,-1.7167,30.0167,0.72,18.52,79.23,20.65,0.15426069455913072
2016-10-20,Rulindo,-1.7167,30.0167,0.82,18.1,77.92,20.76,0.1393215903752611
2016-10-21,Rulindo,-1.7167,30.0167,0.06,17.19,77.08,23.32,0.11902335181897193
2016-10-22,Rulindo,-1.7167,30.0167,0.02,18.57,72.68,23.47,0.10136984904612614
2016-10-23,Rulindo,-1.7167,30.0167,0.08,19.01,68.86,25.13,0.08696437168920722
2016-10-24,Rulindo,-1.7167,30.0167,0.41,19.08,72.79,23.76,0.07801971593582613
2016-10-25,Rulindo,-1.7167,30.0167,1.32,17.54,83.13,21.0,0.0795167585454522
2016-10-26,Rulindo,-1.7167,30.0167,1.88,17.76,75.67,15.74,0.08638924476363437
2016-10-27,Rulindo,-1.7167,30.0167,2.03,17.65,81.98,14.18,0.0937308580490892
2016-10-28,Rulindo,-1.7167,30.0167,7.19,17.8,80.78,19.4,0.15157122934172584
2016-10-29,Rulindo,-1.7167,30.0167,2.48,17.01,80.08,19.79,0.15363554494046694
2016-10-30,Rulindo,-1.7167,30.0167,2.26,19.02,65.83,11.47,0.1531902131993969
2016-10-31,Rulindo,-1.7167,30.0167,11.75,17.81,79.21,18.14,0.24771168121948736
2016-11-01,Rulindo,-1.7167,30.0167,2.9,17.77,79.02,18.78,0.23955492903656425
2016-11-02,Rulindo,-1.7167,30.0167,8.48,16.9,81.97,17.03,0.2884216896810796
2016-11-03,Rulindo,-1.7167,30.0167,6.17,16.58,86.0,11.46,0.3068584362289177
2016-11-04,Rulindo,-1.7167,30.0167,2.37,17.22,82.43,22.09,0.28452967079458
2016-11-05,Rulindo,-1.7167,30.0167,0.24,18.22,74.22,18.49,0.24425022017539302
2016-11-06,Rulindo,-1.7167,30.0167,0.52,17.11,82.58,16.03,0.21281268714908408
2016-11-07,Rulindo,-1.7167,30.0167,0.76,17.4,77.19,17.86,0.18849078407672146
2016-11-08,Rulindo,-1.7167,30.0167,2.23,17.02,79.31,10.66,0.1825171664652132
2016-11-09,Rulindo,-1.7167,30.0167,2.04,17.35,76.94,15.46,0.17553959149543122
2016-11-10,Rulindo,-1.7167,30.0167,2.24,17.56,78.57,19.75,0.17160865277111653
2016-11-11,Rulindo,-1.7167,30.0167,4.42,17.66,79.91,16.61,0.19006735485544904
2016-11-12,Rulindo,-1.7167,30.0167,2.32,16.76,84.53,15.03,0.18475725162713166
2016-11-13,Rulindo,-1.7167,30.0167,1.55,17.62,75.7,17.95,0.17254366388306192
2016-11-14,Rulindo,-1.7167,30.0167,1.62,17.8,77.46,17.33,0.16286211430060263
2016-11-15,Rulindo,-1.7167,30.0167,1.43,17.67,78.7,13.21,0.15273279715551225
2016-11-16,Rulindo,-1.7167,30.0167,9.05,16.83,82.27,13.22,0.22032287758218544
2016-11-17,Rulindo,-1.7167,30.0167,1.62,16.2,85.29,14.83,0.2034744459448576
2016-11-18,Rulindo,-1.7167,30.0167,1.58,16.39,81.26,17.69,0.18875327905312897
2016-11-19,Rulindo,-1.7167,30.0167,1.47,16.24,82.44,14.11,0.17514028719515962
2016-11-20,Rulindo,-1.7167,30.0167,0.79,16.94,80.86,21.04,0.15676924411588566
2016-11-21,Rulindo,-1.7167,30.0167,2.4,17.81,81.71,18.55,0.1572538574985028
2016-11-22,Rulindo,-1.7167,30.0167,5.26,17.76,84.7,16.48,0.1862657788737274
2016-11-23,Rulindo,-1.7167,30.0167,3.34,17.53,81.8,16.54,0.19172591204266826
2016-11-24,Rulindo,-1.7167,30.0167,2.71,18.12,81.92,22.98,0.190067025236268
2016-11-25,Rulindo,-1.7167,30.0167,2.0,16.9,88.4,19.15,0.1815569714508278
2016-11-26,Rulindo,-1.7167,30.0167,3.83,17.8,83.25,22.02,0.19262342573320362
2016-11-27,Rulindo,-1.7167,30.0167,1.57,18.82,80.51,20.64,0.17942991187322307
2016-11-28,Rulindo,-1.7167,30.0167,1.34,18.44,82.18,22.45,0.1659154250922396
2016-11-29,Rulindo,-1.7167,30.0167,0.97,18.12,81.84,20.37,0.1507281113284037
2016-11-30,Rulindo,-1.7167,30.0167,0.93,18.49,81.76,10.84,0.13741889462914314
2016-12-01,Rulindo,-1.7167,30.0167,0.91,17.25,86.27,17.25,0.12590606043477168
2016-12-02,Rulindo,-1.7167,30.0167,0.81,18.48,80.06,21.22,0.11512015136955592
2016-12-03,Rulindo,-1.7167,30.0167,1.43,17.58,83.7,14.22,0.11215212866412252
2016-12-04,Rulindo,-1.7167,30.0167,0.7,17.11,82.81,17.5,0.10232930936450416
2016-12-05,Rulindo,-1.7167,30.0167,11.26,16.4,87.13,19.72,0.19957991295982852
2016-12-06,Rulindo,-1.7167,30.0167,1.5,17.55,77.18,23.47,0.18464292601585425
2016-12-07,Rulindo,-1.7167,30.0167,3.08,17.68,76.13,23.68,0.1877464871134761
2016-12-08,Rulindo,-1.7167,30.0167,2.78,17.66,76.96,20.2,0.18738451404645468
2016-12-09,Rulindo,-1.7167,30.0167,3.79,18.39,73.24,21.75,0.19717683693948646
2016-12-10,Rulindo,-1.7167,30.0167,0.73,18.17,73.7,12.31,0.1749003113985635
2016-12-11,Rulindo,-1.7167,30.0167,2.13,18.45,74.63,18.04,0.16996526468877898
2016-12-12,Rulindo,-1.7167,30.0167,10.4,17.71,78.95,17.27,0.24847047498546215
2016-12-13,Rulindo,-1.7167,30.0167,3.46,17.31,83.35,14.26,0.24579990373764282
2016-12-14,Rulindo,-1.7167,30.0167,0.7,18.02,78.19,17.83,0.2159299181769964
2016-12-15,Rulindo,-1.7167,30.0167,1.99,18.14,77.16,18.88,0.20344043045044694
2016-12-16,Rulindo,-1.7167,30.0167,1.64,17.67,78.56,21.33,0.18932436588287987
2016-12-17,Rulindo,-1.7167,30.0167,0.45,17.12,83.61,18.06,0.1654257110004479
2016-12-18,Rulindo,-1.7167,30.0167,0.04,18.02,75.08,22.74,0.14101185435038072
2016-12-19,Rulindo,-1.7167,30.0167,0.24,18.72,72.02,21.64,0.1222600761978236
2016-12-20,Rulindo,-1.7167,30.0167,0.02,18.53,69.91,24.6,0.10412106476815006
2016-12-21,Rulindo,-1.7167,30.0167,0.01,18.95,64.58,23.5,0.08860290505292755
2016-12-22,Rulindo,-1.7167,30.0167,0.87,19.06,70.09,20.22,0.08401246929498841
2016-12-23,Rulindo,-1.7167,30.0167,0.42,19.01,69.61,22.6,0.07561059890074015
2016-12-24,Rulindo,-1.7167,30.0167,0.37,19.37,62.28,25.06,0.06796900906562912
2016-12-25,Rulindo,-1.7167,30.0167,0.79,19.19,63.7,22.19,0.06567365770578476
2016-12-26,Rulindo,-1.7167,30.0167,2.71,17.6,78.22,14.0,0.08292260904991705
2016-12-27,Rulindo,-1.7167,30.0167,2.29,18.05,77.72,19.35,0.0933842176924295
2016-12-28,Rulindo,-1.7167,30.0167,0.46,18.74,73.98,15.85,0.08397658503856506
2016-12-29,Rulindo,-1.7167,30.0167,1.13,16.92,82.86,17.8,0.08268009728278031
2016-12-30,Rulindo,-1.7167,30.0167,1.16,17.02,83.42,13.51,0.08187808269036326
2016-12-31,Rulindo,-1.7167,30.0167,1.12,17.45,78.36,17.97,0.08079637028680876
2017-01-01,Rulindo,-1.7167,30.0167,17.55,17.26,79.01,16.3,0.24417691474378747
2017-01-02,Rulindo,-1.7167,30.0167,0.24,18.34,74.78,17.18,0.20995037753221935
2017-01-03,Rulindo,-1.7167,30.0167,1.36,18.42,73.32,23.2,0.19205782090238643
2017-01-04,Rulindo,-1.7167,30.0167,0.32,18.87,68.13,23.56,0.16644914776702846
2017-01-05,Rulindo,-1.7167,30.0167,0.21,19.52,62.34,24.69,0.1435817756019742
2017-01-06,Rulindo,-1.7167,30.0167,0.01,19.48,59.06,25.55,0.12214450926167805
2017-01-07,Rulindo,-1.7167,30.0167,0.04,19.39,58.49,26.25,0.10422283287242634
2017-01-08,Rulindo,-1.7167,30.0167,0.78,17.51,74.71,19.24,0.0963894079415624
2017-01-09,Rulindo,-1.7167,30.0167,0.5,18.39,72.48,21.47,0.08693099675032803
2017-01-10,Rulindo,-1.7167,30.0167,1.88,18.23,76.37,18.73,0.09269134723777882
2017-01-11,Rulindo,-1.7167,30.0167,1.55,18.69,70.84,18.93,0.09428764515211199
2017-01-12,Rulindo,-1.7167,30.0167,0.0,17.91,62.01,25.57,0.08014449837929519
2017-01-13,Rulindo,-1.7167,30.0167,0.05,18.27,56.58,22.46,0.06862282362240091
2017-01-14,Rulindo,-1.7167,30.0167,0.08,19.73,62.37,19.1,0.05912940007904077
2017-01-15,Rulindo,-1.7167,30.0167,5.52,19.38,69.88,22.85,0.10545999006718465
2017-01-16,Rulindo,-1.7167,30.0167,0.65,18.77,72.51,22.94,0.09614099155710695
2017-01-17,Rulindo,-1.7167,30.0167,0.07,18.86,71.04,25.97,0.08241984282354091
2017-01-18,Rulindo,-1.7167,30.0167,0.04,20.15,59.27,24.96,0.07045686640000977
2017-01-19,Rulindo,-1.7167,30.0167,0.19,20.39,60.87,18.05,0.0617883364400083
2017-01-20,Rulindo,-1.7167,30.0167,0.1,20.38,64.16,18.11,0.05352008597400706
2017-01-21,Rulindo,-1.7167,30.0167,0.98,19.76,68.11,22.34,0.055292073077906
2017-01-22,Rulindo,-1.7167,30.0167,1.45,18.38,76.05,16.7,0.061498262116220094
2017-01-23,Rulindo,-1.7167,30.0167,1.93,18.46,72.78,19.15,0.07157352279878708
2017-01-24,Rulindo,-1.7167,30.0167,0.79,20.48,61.46,22.74,0.06873749437896902
2017-01-25,Rulindo,-1.7167,30.0167,0.35,20.13,62.85,22.24,0.06192687022212366
2017-01-26,Rulindo,-1.7167,30.0167,0.92,19.82,67.17,20.0,0.06183783968880511
2017-01-27,Rulindo,-1.7167,30.0167,2.37,18.06,74.64,12.06,0.07626216373548435
2017-01-28,Rulindo,-1.7167,30.0167,5.21,17.34,78.53,15.69,0.11692283917516169
2017-01-29,Rulindo,-1.7167,30.0167,6.92,16.57,86.6,8.42,0.16858441329888743
2017-01-30,Rulindo,-1.7167,30.0167,3.87,17.91,78.14,19.47,0.1819967513040543
2017-01-31,Rulindo,-1.7167,30.0167,5.89,18.67,78.15,16.83,0.21359723860844615
2017-02-01,Rulindo,-1.7167,30.0167,1.9,18.23,78.24,19.23,0.20055765281717922
2017-02-02,Rulindo,-1.7167,30.0167,7.75,17.81,80.55,16.39,0.2479740048946023
2017-02-03,Rulindo,-1.7167,30.0167,9.33,16.93,85.24,10.88,0.3040779041604119
2017-02-04,Rulindo,-1.7167,30.0167,3.71,17.67,79.84,18.28,0.2955662185363501
2017-02-05,Rulindo,-1.7167,30.0167,0.93,18.23,74.25,20.62,0.26053128575589757
2017-02-06,Rulindo,-1.7167,30.0167,0.64,19.42,68.57,20.06,0.22785159289251292
2017-02-07,Rulindo,-1.7167,30.0167,0.25,19.64,71.7,20.5,0.19617385395863599
2017-02-08,Rulindo,-1.7167,30.0167,1.62,19.45,74.05,18.78,0.18294777586484057
2017-02-09,Rulindo,-1.7167,30.0167,0.92,19.61,73.61,23.39,0.16470560948511448
2017-02-10,Rulindo,-1.7167,30.0167,0.59,20.02,71.36,23.16,0.14589976806234728
2017-02-11,Rulindo,-1.7167,30.0167,0.45,19.63,69.52,16.02,0.12851480285299519
2017-02-12,Rulindo,-1.7167,30.0167,0.53,20.56,63.51,21.98,0.1145375824250459
2017-02-13,Rulindo,-1.7167,30.0167,0.17,21.01,58.08,26.07,0.09905694506128901
2017-02-14,Rulindo,-1.7167,30.0167,0.4,20.27,65.22,16.96,0.08819840330209566
2017-02-15,Rulindo,-1.7167,30.0167,3.43,19.73,70.49,16.49,0.10926864280678131
2017-02-16,Rulindo,-1.7167,30.0167,3.48,19.53,70.36,14.53,0.1276783463857641
2017-02-17,Rulindo,-1.7167,30.0167,4.02,17.41,84.6,10.05,0.14872659442789948
2017-02-18,Rulindo,-1.7167,30.0167,2.6,17.07,85.29,14.8,0.15241760526371456
2017-02-19,Rulindo,-1.7167,30.0167,3.67,18.58,75.75,16.66,0.16625496447415739
2017-02-20,Rulindo,-1.7167,30.0167,5.7,17.13,84.21,17.24,0.19831671980303378
2017-02-21,Rulindo,-1.7167,30.0167,8.87,17.04,82.61,15.69,0.25726921183257867
2017-02-22,Rulindo,-1.7167,30.0167,6.37,18.12,76.81,18.32,0.2823788300576919
2017-02-23,Rulindo,-1.7167,30.0167,9.3,18.23,77.75,23.93,0.3330220055490381
2017-02-24,Rulindo,-1.7167,30.0167,4.09,18.52,75.94,10.39,0.3239687047166824
2017-02-25,Rulindo,-1.7167,30.0167,2.31,16.88,84.21,14.79,0.29847339900918
2017-02-26,Rulindo,-1.7167,30.0167,3.22,17.5,79.95,18.35,0.285902389157803
2017-02-27,Rulindo,-1.7167,30.0167,1.64,17.6,77.3,8.53,0.2594170307841326
2017-02-28,Rulindo,-1.7167,30.0167,2.44,16.63,82.33,22.56,0.2449044761665127
2017-03-01,Rulindo,-1.7167,30.0167,2.94,17.99,77.78,9.52,0.2375688047415358
2017-03-02,Rulindo,-1.7167,30.0167,2.12,18.19,75.58,18.7,0.22313348403030542
2017-03-03,Rulindo,-1.7167,30.0167,11.11,18.02,76.98,12.93,0.3007634614257596
2017-03-04,Rulindo,-1.7167,30.0167,4.87,17.86,82.3,19.72,0.3043489422118957
2017-03-05,Rulindo,-1.7167,30.0167,1.42,18.31,76.76,23.57,0.2728966008801113
2017-03-06,Rulindo,-1.7167,30.0167,1.37,19.26,68.79,14.53,0.2456621107480946
2017-03-07,Rulindo,-1.7167,30.0167,4.41,19.12,76.17,23.86,0.2529127941358804
2017-03-08,Rulindo,-1.7167,30.0167,4.71,18.55,81.3,14.11,0.26207587501549834
