date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours
2019-05-15,Rulindo,-1.7167,30.0167,4.09,16.31,91.23,17.5
2019-05-16,Rulindo,-1.7167,30.0167,10.35,16.57,88.49,17.97
2019-05-17,Rulindo,-1.7167,30.0167,1.71,17.15,86.95,17.96
2019-05-18,Rulindo,-1.7167,30.0167,3.3,17.74,84.33,14.8
2019-05-19,Rulindo,-1.7167,30.0167,12.94,16.26,89.84,11.62
2019-05-20,Rulindo,-1.7167,30.0167,15.21,16.88,86.56,18.51
2019-05-21,Rulindo,-1.7167,30.0167,13.18,16.91,89.14,17.62
2019-05-22,Rulindo,-1.7167,30.0167,2.53,17.21,83.61,15.3
2019-05-23,Rulindo,-1.7167,30.0167,10.78,16.66,89.97,10.16
2019-05-24,Rulindo,-1.7167,30.0167,7.51,16.95,88.58,16.26
2019-05-25,Rulindo,-1.7167,30.0167,15.74,16.67,89.3,17.26
2019-05-26,Rulindo,-1.7167,30.0167,16.25,16.35,91.03,14.96
2019-05-27,Rulindo,-1.7167,30.0167,7.99,17.16,88.68,16.83
2019-05-28,Rulindo,-1.7167,30.0167,6.57,16.8,88.88,16.56
2019-05-29,Rulindo,-1.7167,30.0167,3.82,16.87,86.98,15.77
2019-05-30,Rulindo,-1.7167,30.0167,2.63,17.23,86.71,15.93
2019-05-31,Rulindo,-1.7167,30.0167,2.19,17.43,87.93,18.2
2019-06-01,Rulindo,-1.7167,30.0167,8.3,18.08,84.39,17.15
2019-06-02,Rulindo,-1.7167,30.0167,21.27,16.71,95.24,13.51
2019-06-03,Rulindo,-1.7167,30.0167,20.7,17.7,87.56,14.52
2019-06-04,Rulindo,-1.7167,30.0167,3.83,16.81,90.49,5.43
2019-06-05,Rulindo,-1.7167,30.0167,9.12,17.26,86.49,15.5
2019-06-06,Rulindo,-1.7167,30.0167,7.99,16.68,89.26,15.15
2019-06-07,Rulindo,-1.7167,30.0167,3.28,16.29,90.21,9.55
2019-06-08,Rulindo,-1.7167,30.0167,2.92,16.89,88.76,14.43
2019-06-09,Rulindo,-1.7167,30.0167,2.62,16.51,88.87,15.22
2019-06-10,Rulindo,-1.7167,30.0167,0.18,16.18,85.88,17.54
2019-06-11,Rulindo,-1.7167,30.0167,0.05,15.54,84.03,16.42
2019-06-12,Rulindo,-1.7167,30.0167,0.02,15.77,84.63,18.95
2019-06-13,Rulindo,-1.7167,30.0167,0.14,16.35,86.27,17.42
2019-06-14,Rulindo,-1.7167,30.0167,0.47,17.09,86.17,18.18
2019-06-15,Rulindo,-1.7167,30.0167,0.95,17.0,82.97,18.19
2019-06-16,Rulindo,-1.7167,30.0167,0.48,16.57,83.93,16.85
2019-06-17,Rulindo,-1.7167,30.0167,0.08,15.81,83.61,16.01
2019-06-18,Rulindo,-1.7167,30.0167,0.02,16.46,77.67,18.09
2019-06-19,Rulindo,-1.7167,30.0167,0.11,16.98,80.45,19.4
2019-06-20,Rulindo,-1.7167,30.0167,0.37,17.62,79.21,21.03
2019-06-21,Rulindo,-1.7167,30.0167,19.4,17.46,79.86,18.93
2019-06-22,Rulindo,-1.7167,30.0167,8.33,16.34,88.86,14.12
2019-06-23,Rulindo,-1.7167,30.0167,6.37,17.2,84.35,11.89
2019-06-24,Rulindo,-1.7167,30.0167,6.99,17.99,81.08,13.94
2019-06-25,Rulindo,-1.7167,30.0167,8.36,16.14,90.41,13.58
2019-06-26,Rulindo,-1.7167,30.0167,1.79,16.59,85.89,11.87
2019-06-27,Rulindo,-1.7167,30.0167,7.88,16.22,91.13,13.58
2019-06-28,Rulindo,-1.7167,30.0167,2.75,16.86,84.52,18.32
2019-06-29,Rulindo,-1.7167,30.0167,0.69,16.66,81.25,19.94
2019-06-30,Rulindo,-1.7167,30.0167,0.96,16.5,83.79,18.64
2019-07-01,Rulindo,-1.7167,30.0167,0.01,16.17,80.97,22.94
2019-07-02,Rulindo,-1.7167,30.0167,0.0,16.02,74.09,24.1
2019-07-03,Rulindo,-1.7167,30.0167,0.34,15.85,79.49,22.66
2019-07-04,Rulindo,-1.7167,30.0167,0.47,16.33,80.52,17.93
2019-07-05,Rulindo,-1.7167,30.0167,0.59,17.16,76.05,21.57
2019-07-06,Rulindo,-1.7167,30.0167,1.1,17.13,76.78,16.79
2019-07-07,Rulindo,-1.7167,30.0167,3.45,16.93,85.07,15.0
2019-07-08,Rulindo,-1.7167,30.0167,4.22,17.19,83.38,15.85
2019-07-09,Rulindo,-1.7167,30.0167,16.56,15.9,89.67,12.35
2019-07-10,Rulindo,-1.7167,30.0167,5.77,15.8,88.82,16.06
2019-07-11,Rulindo,-1.7167,30.0167,0.65,16.65,84.13,18.43
2019-07-12,Rulindo,-1.7167,30.0167,0.16,16.2,82.51,13.08
2019-07-13,Rulindo,-1.7167,30.0167,1.12,15.17,89.35,9.54
2019-07-14,Rulindo,-1.7167,30.0167,0.3,16.07,83.85,18.54
2019-07-15,Rulindo,-1.7167,30.0167,0.01,16.51,80.97,22.1
2019-07-16,Rulindo,-1.7167,30.0167,0.0,15.65,81.37,19.61
2019-07-17,Rulindo,-1.7167,30.0167,0.01,15.92,80.63,19.5
2019-07-18,Rulindo,-1.7167,30.0167,0.0,16.21,79.82,20.69
2019-07-19,Rulindo,-1.7167,30.0167,0.0,17.49,73.71,21.0
2019-07-20,Rulindo,-1.7167,30.0167,0.43,18.23,75.39,20.37
2019-07-21,Rulindo,-1.7167,30.0167,0.72,17.13,83.87,16.83
2019-07-22,Rulindo,-1.7167,30.0167,0.02,16.96,77.37,18.7
2019-07-23,Rulindo,-1.7167,30.0167,0.11,16.53,69.64,18.9
2019-07-24,Rulindo,-1.7167,30.0167,0.22,17.22,73.64,13.08
2019-07-25,Rulindo,-1.7167,30.0167,0.0,17.79,73.42,15.55
2019-07-26,Rulindo,-1.7167,30.0167,0.0,17.07,69.13,19.5
2019-07-27,Rulindo,-1.7167,30.0167,0.0,16.44,64.29,21.35
2019-07-28,Rulindo,-1.7167,30.0167,0.0,17.37,62.32,18.68
2019-07-29,Rulindo,-1.7167,30.0167,0.0,17.38,71.66,17.27
2019-07-30,Rulindo,-1.7167,30.0167,27.39,17.22,81.66,10.42
2019-07-31,Rulindo,-1.7167,30.0167,23.54,16.3,86.72,8.24
2019-08-01,Rulindo,-1.7167,30.0167,1.85,17.03,83.23,14.05
2019-08-02,Rulindo,-1.7167,30.0167,4.19,16.95,84.98,9.65
2019-08-03,Rulindo,-1.7167,30.0167,4.33,16.92,82.61,13.78
2019-08-04,Rulindo,-1.7167,30.0167,1.69,16.56,78.3,24.03
2019-08-05,Rulindo,-1.7167,30.0167,0.0,17.0,69.51,24.37
2019-08-06,Rulindo,-1.7167,30.0167,0.16,17.7,68.52,23.09
2019-08-07,Rulindo,-1.7167,30.0167,0.47,18.61,66.48,15.98
2019-08-08,Rulindo,-1.7167,30.0167,4.11,17.76,77.52,13.75
2019-08-09,Rulindo,-1.7167,30.0167,0.8,17.61,77.67,18.42
2019-08-10,Rulindo,-1.7167,30.0167,1.28,17.12,80.97,10.73
2019-08-11,Rulindo,-1.7167,30.0167,1.38,17.1,79.63,14.86
2019-08-12,Rulindo,-1.7167,30.0167,0.22,16.96,76.44,20.1
2019-08-13,Rulindo,-1.7167,30.0167,0.01,17.12,73.02,22.1
2019-08-14,Rulindo,-1.7167,30.0167,0.0,16.04,71.2,24.1
2019-08-15,Rulindo,-1.7167,30.0167,0.01,15.22,68.85,25.23
2019-08-16,Rulindo,-1.7167,30.0167,0.24,15.72,70.78,23.26
2019-08-17,Rulindo,-1.7167,30.0167,4.02,17.03,71.34,21.41
2019-08-18,Rulindo,-1.7167,30.0167,4.46,17.43,76.18,19.88
2019-08-19,Rulindo,-1.7167,30.0167,0.93,17.35,76.18,18.76
2019-08-20,Rulindo,-1.7167,30.0167,0.61,17.66,72.73,18.17
2019-08-21,Rulindo,-1.7167,30.0167,2.99,16.63,78.2,14.8
2019-08-22,Rulindo,-1.7167,30.0167,4.78,16.35,80.98,17.51
2019-08-23,Rulindo,-1.7167,30.0167,1.09,17.29,76.19,17.82
2019-08-24,Rulindo,-1.7167,30.0167,0.09,17.2,75.74,20.72
2019-08-25,Rulindo,-1.7167,30.0167,1.3,16.26,82.86,11.29
2019-08-26,Rulindo,-1.7167,30.0167,0.41,17.55,75.8,17.76
2019-08-27,Rulindo,-1.7167,30.0167,0.96,17.38,79.94,18.21
2019-08-28,Rulindo,-1.7167,30.0167,1.3,18.34,77.27,19.87
2019-08-29,Rulindo,-1.7167,30.0167,4.44,18.08,78.51,20.11
2019-08-30,Rulindo,-1.7167,30.0167,6.56,17.38,82.52,15.0
2019-08-31,Rulindo,-1.7167,30.0167,7.46,17.97,79.02,15.58
2019-09-01,Rulindo,-1.7167,30.0167,4.96,17.24,84.31,16.21
2019-09-02,Rulindo,-1.7167,30.0167,13.29,18.19,80.27,21.87
2019-09-03,Rulindo,-1.7167,30.0167,7.84,17.21,85.23,14.3
2019-09-04,Rulindo,-1.7167,30.0167,0.38,17.63,78.6,19.82
2019-09-05,Rulindo,-1.7167,30.0167,0.11,18.12,74.49,20.4
2019-09-06,Rulindo,-1.7167,30.0167,0.77,17.95,75.6,16.44
2019-09-07,Rulindo,-1.7167,30.0167,0.37,17.67,76.17,14.51
2019-09-08,Rulindo,-1.7167,30.0167,0.35,16.89,76.04,18.49
2019-09-09,Rulindo,-1.7167,30.0167,0.08,17.56,71.75,20.57
2019-09-10,Rulindo,-1.7167,30.0167,0.83,17.61,77.19,18.02
2019-09-11,Rulindo,-1.7167,30.0167,1.95,18.01,79.31,15.78
2019-09-12,Rulindo,-1.7167,30.0167,6.39,18.0,80.11,17.65
2019-09-13,Rulindo,-1.7167,30.0167,4.69,18.63,75.51,20.84
2019-09-14,Rulindo,-1.7167,30.0167,0.25,19.2,74.23,21.67
2019-09-15,Rulindo,-1.7167,30.0167,0.71,19.06,73.83,23.71
2019-09-16,Rulindo,-1.7167,30.0167,3.13,18.77,72.32,14.9
2019-09-17,Rulindo,-1.7167,30.0167,0.15,18.22,73.81,21.57
2019-09-18,Rulindo,-1.7167,30.0167,3.44,18.51,76.19,18.91
2019-09-19,Rulindo,-1.7167,30.0167,3.63,18.46,72.47,22.52
2019-09-20,Rulindo,-1.7167,30.0167,2.04,18.24,71.19,22.19
2019-09-21,Rulindo,-1.7167,30.0167,5.32,18.8,69.95,21.68
2019-09-22,Rulindo,-1.7167,30.0167,1.97,18.81,75.04,21.63
2019-09-23,Rulindo,-1.7167,30.0167,2.65,19.25,73.98,22.09
2019-09-24,Rulindo,-1.7167,30.0167,0.86,18.91,72.35,23.16
2019-09-25,Rulindo,-1.7167,30.0167,19.02,17.18,84.03,15.14
2019-09-26,Rulindo,-1.7167,30.0167,7.56,17.02,85.33,13.57
2019-09-27,Rulindo,-1.7167,30.0167,6.94,16.45,86.28,11.73
2019-09-28,Rulindo,-1.7167,30.0167,9.58,17.09,86.18,14.98
2019-09-29,Rulindo,-1.7167,30.0167,5.45,18.66,77.55,22.05
2019-09-30,Rulindo,-1.7167,30.0167,9.91,17.41,84.48,8.74
2019-10-01,Rulindo,-1.7167,30.0167,5.41,17.78,81.4,20.86
2019-10-02,Rulindo,-1.7167,30.0167,7.2,17.71,81.23,14.11
2019-10-03,Rulindo,-1.7167,30.0167,8.92,16.45,87.26,15.78
2019-10-04,Rulindo,-1.7167,30.0167,0.51,17.59,78.18,21.04
2019-10-05,Rulindo,-1.7167,30.0167,0.22,16.8,76.17,20.53
2019-10-06,Rulindo,-1.7167,30.0167,29.96,16.59,90.1,13.58
2019-10-07,Rulindo,-1.7167,30.0167,3.97,17.01,83.88,16.07
2019-10-08,Rulindo,-1.7167,30.0167,3.18,16.78,78.56,21.18
2019-10-09,Rulindo,-1.7167,30.0167,5.93,16.87,82.43,21.94
2019-10-10,Rulindo,-1.7167,30.0167,6.86,16.79,85.67,16.26
2019-10-11,Rulindo,-1.7167,30.0167,107.18,16.36,92.71,12.36
2019-10-12,Rulindo,-1.7167,30.0167,10.06,16.75,88.1,9.42
2019-10-13,Rulindo,-1.7167,30.0167,7.99,16.84,87.13,12.81
2019-10-14,Rulindo,-1.7167,30.0167,39.05,16.34,90.73,7.92
2019-10-15,Rulindo,-1.7167,30.0167,2.76,16.81,87.5,19.85
2019-10-16,Rulindo,-1.7167,30.0167,5.53,17.6,78.01,15.4
2019-10-17,Rulindo,-1.7167,30.0167,4.38,17.76,81.98,17.86
2019-10-18,Rulindo,-1.7167,30.0167,3.76,15.9,90.2,14.06
2019-10-19,Rulindo,-1.7167,30.0167,1.38,17.55,81.08,18.44
2019-10-20,Rulindo,-1.7167,30.0167,3.42,17.48,85.8,15.4
2019-10-21,Rulindo,-1.7167,30.0167,2.63,17.82,83.42,13.2
2019-10-22,Rulindo,-1.7167,30.0167,0.86,17.84,83.47,19.25
2019-10-23,Rulindo,-1.7167,30.0167,2.9,18.09,82.62,18.17
2019-10-24,Rulindo,-1.7167,30.0167,13.4,16.27,90.76,11.37
2019-10-25,Rulindo,-1.7167,30.0167,5.41,16.89,85.45,17.69
2019-10-26,Rulindo,-1.7167,30.0167,32.69,16.04,88.98,11.95
2019-10-27,Rulindo,-1.7167,30.0167,10.94,16.11,89.19,15.06
2019-10-28,Rulindo,-1.7167,30.0167,3.64,15.87,86.69,11.19
2019-10-29,Rulindo,-1.7167,30.0167,3.7,17.21,84.67,19.12
2019-10-30,Rulindo,-1.7167,30.0167,4.82,17.08,83.19,15.28
2019-10-31,Rulindo,-1.7167,30.0167,6.45,15.77,91.95,9.26
2019-11-01,Rulindo,-1.7167,30.0167,7.0,16.26,85.22,18.07
2019-11-02,Rulindo,-1.7167,30.0167,2.38,16.51,83.49,18.82
2019-11-03,Rulindo,-1.7167,30.0167,0.85,17.58,77.77,19.5
2019-11-04,Rulindo,-1.7167,30.0167,3.24,17.53,83.08,22.58
2019-11-05,Rulindo,-1.7167,30.0167,0.99,17.24,81.42,22.98
2019-11-06,Rulindo,-1.7167,30.0167,3.89,17.14,85.31,17.16
2019-11-07,Rulindo,-1.7167,30.0167,2.82,17.19,83.96,15.99
2019-11-08,Rulindo,-1.7167,30.0167,5.07,17.8,81.96,17.37
2019-11-09,Rulindo,-1.7167,30.0167,2.51,18.18,79.7,19.82
2019-11-10,Rulindo,-1.7167,30.0167,4.1,17.23,87.68,18.15
2019-11-11,Rulindo,-1.7167,30.0167,3.19,18.35,81.48,14.66
2019-11-12,Rulindo,-1.7167,30.0167,7.12,17.87,86.85,15.08
2019-11-13,Rulindo,-1.7167,30.0167,2.14,17.11,88.92,17.95
2019-11-14,Rulindo,-1.7167,30.0167,2.6,17.26,82.87,9.48
2019-11-15,Rulindo,-1.7167,30.0167,3.52,17.84,79.68,21.14
2019-11-16,Rulindo,-1.7167,30.0167,16.9,18.52,84.73,20.84
2019-11-17,Rulindo,-1.7167,30.0167,11.44,18.26,89.08,18.11
2019-11-18,Rulindo,-1.7167,30.0167,4.31,17.56,87.79,16.44
2019-11-19,Rulindo,-1.7167,30.0167,5.14,16.55,90.73,12.23
2019-11-20,Rulindo,-1.7167,30.0167,5.77,17.49,82.53,13.95
2019-11-21,Rulindo,-1.7167,30.0167,0.99,16.82,88.92,16.11
2019-11-22,Rulindo,-1.7167,30.0167,2.52,17.59,84.88,19.51
2019-11-23,Rulindo,-1.7167,30.0167,20.05,16.48,91.56,6.63
2019-11-24,Rulindo,-1.7167,30.0167,6.96,16.74,89.9,12.73
2019-11-25,Rulindo,-1.7167,30.0167,12.92,16.91,88.6,10.75
2019-11-26,Rulindo,-1.7167,30.0167,15.86,17.23,88.41,19.01
2019-11-27,Rulindo,-1.7167,30.0167,4.97,17.33,88.33,17.14
2019-11-28,Rulindo,-1.7167,30.0167,12.36,17.39,87.92,15.36
2019-11-29,Rulindo,-1.7167,30.0167,5.59,18.38,84.66,13.09
2019-11-30,Rulindo,-1.7167,30.0167,57.89,17.35,91.11,17.42
2019-12-01,Rulindo,-1.7167,30.0167,26.03,18.12,88.5,10.31
2019-12-02,Rulindo,-1.7167,30.0167,8.98,17.46,91.33,16.35
2019-12-03,Rulindo,-1.7167,30.0167,15.53,17.76,89.19,12.1
2019-12-04,Rulindo,-1.7167,30.0167,8.37,16.51,92.8,13.25
2019-12-05,Rulindo,-1.7167,30.0167,3.79,17.38,85.67,17.89
2019-12-06,Rulindo,-1.7167,30.0167,6.5,17.74,87.59,15.69
2019-12-07,Rulindo,-1.7167,30.0167,6.36,18.0,87.07,12.66
2019-12-08,Rulindo,-1.7167,30.0167,2.98,17.44,90.55,9.99
2019-12-09,Rulindo,-1.7167,30.0167,1.47,18.0,87.38,11.51
2019-12-10,Rulindo,-1.7167,30.0167,2.77,17.63,89.9,15.34
2019-12-11,Rulindo,-1.7167,30.0167,8.19,16.98,87.77,12.93
2019-12-12,Rulindo,-1.7167,30.0167,3.27,16.93,86.88,15.77
2019-12-13,Rulindo,-1.7167,30.0167,1.22,17.34,85.11,12.98
2019-12-14,Rulindo,-1.7167,30.0167,0.93,17.45,83.09,21.52
2019-12-15,Rulindo,-1.7167,30.0167,2.19,17.82,81.57,19.01
2019-12-16,Rulindo,-1.7167,30.0167,3.13,17.97,84.32,19.83
2019-12-17,Rulindo,-1.7167,30.0167,1.15,18.13,83.48,21.2
2019-12-18,Rulindo,-1.7167,30.0167,1.37,17.89,86.53,19.46
2019-12-19,Rulindo,-1.7167,30.0167,1.34,17.98,85.41,19.35
2019-12-20,Rulindo,-1.7167,30.0167,0.35,17.92,79.98,20.04
2019-12-21,Rulindo,-1.7167,30.0167,4.24,18.31,83.79,18.12
2019-12-22,Rulindo,-1.7167,30.0167,9.42,17.52,89.29,16.05
2019-12-23,Rulindo,-1.7167,30.0167,1.93,17.86,83.78,15.48
2019-12-24,Rulindo,-1.7167,30.0167,2.23,18.11,84.0,18.38
2019-12-25,Rulindo,-1.7167,30.0167,55.23,18.72,82.16,19.87
2019-12-26,Rulindo,-1.7167,30.0167,35.14,17.87,86.35,13.64
2019-12-27,Rulindo,-1.7167,30.0167,0.62,18.73,83.23,17.15
2019-12-28,Rulindo,-1.7167,30.0167,1.92,18.18,88.42,14.96
2019-12-29,Rulindo,-1.7167,30.0167,1.74,18.31,85.22,18.99
2019-12-30,Rulindo,-1.7167,30.0167,0.75,17.76,85.51,19.67
2019-12-31,Rulindo,-1.7167,30.0167,1.67,18.02,82.39,20.69
2020-01-01,Rulindo,-1.7167,30.0167,3.79,18.5,81.66,23.66
2020-01-02,Rulindo,-1.7167,30.0167,2.54,18.6,82.65,21.56
2020-01-03,Rulindo,-1.7167,30.0167,1.03,18.33,81.85,19.54
2020-01-04,Rulindo,-1.7167,30.0167,18.08,18.06,82.26,16.53
2020-01-05,Rulindo,-1.7167,30.0167,3.2,17.59,86.52,16.0
2020-01-06,Rulindo,-1.7167,30.0167,1.67,17.57,86.75,12.04
2020-01-07,Rulindo,-1.7167,30.0167,1.04,17.37,86.7,16.81
2020-01-08,Rulindo,-1.7167,30.0167,2.67,16.22,90.1,13.59
2020-01-09,Rulindo,-1.7167,30.0167,2.51,17.72,82.8,12.72
2020-01-10,Rulindo,-1.7167,30.0167,1.55,16.86,86.87,16.57
2020-01-11,Rulindo,-1.7167,30.0167,1.33,16.75,84.43,11.28
2020-01-12,Rulindo,-1.7167,30.0167,2.63,17.95,79.08,11.1
2020-01-13,Rulindo,-1.7167,30.0167,11.87,17.01,89.21,18.71
2020-01-14,Rulindo,-1.7167,30.0167,0.23,18.13,80.27,23.83
2020-01-15,Rulindo,-1.7167,30.0167,0.66,18.47,76.31,24.4
2020-01-16,Rulindo,-1.7167,30.0167,0.25,19.36,73.06,19.76
2020-01-17,Rulindo,-1.7167,30.0167,8.02,17.79,87.04,16.92
2020-01-18,Rulindo,-1.7167,30.0167,2.47,17.78,84.64,14.62
2020-01-19,Rulindo,-1.7167,30.0167,2.66,17.52,84.32,14.68
2020-01-20,Rulindo,-1.7167,30.0167,0.61,17.38,85.71,20.32
2020-01-21,Rulindo,-1.7167,30.0167,0.09,18.11,80.69,23.38
2020-01-22,Rulindo,-1.7167,30.0167,0.14,18.34,79.36,18.85
2020-01-23,Rulindo,-1.7167,30.0167,6.56,17.93,86.98,13.61
2020-01-24,Rulindo,-1.7167,30.0167,8.9,17.51,86.04,9.4
2020-01-25,Rulindo,-1.7167,30.0167,3.16,18.01,77.4,19.61
2020-01-26,Rulindo,-1.7167,30.0167,6.3,16.96,83.23,11.88
2020-01-27,Rulindo,-1.7167,30.0167,6.89,17.68,88.81,12.3
2020-01-28,Rulindo,-1.7167,30.0167,45.02,17.13,92.06,6.22
2020-01-29,Rulindo,-1.7167,30.0167,6.58,16.45,86.73,11.39
2020-01-30,Rulindo,-1.7167,30.0167,7.64,16.78,87.42,14.42
2020-01-31,Rulindo,-1.7167,30.0167,5.85,16.81,87.06,17.45
2020-02-01,Rulindo,-1.7167,30.0167,18.75,16.04,90.63,15.18
2020-02-02,Rulindo,-1.7167,30.0167,7.02,17.16,82.91,16.66
2020-02-03,Rulindo,-1.7167,30.0167,32.13,18.28,85.47,20.25
2020-02-04,Rulindo,-1.7167,30.0167,23.05,17.6,87.74,18.99
2020-02-05,Rulindo,-1.7167,30.0167,8.29,17.52,86.85,11.19
2020-02-06,Rulindo,-1.7167,30.0167,4.16,16.86,92.22,14.84
2020-02-07,Rulindo,-1.7167,30.0167,1.03,18.26,81.05,24.8
2020-02-08,Rulindo,-1.7167,30.0167,0.08,18.63,80.45,25.12
2020-02-09,Rulindo,-1.7167,30.0167,0.0,18.71,76.35,27.5
2020-02-10,Rulindo,-1.7167,30.0167,0.0,18.86,71.79,26.94
2020-02-11,Rulindo,-1.7167,30.0167,0.01,19.32,70.52,26.35
2020-02-12,Rulindo,-1.7167,30.0167,0.09,19.73,70.11,24.23
2020-02-13,Rulindo,-1.7167,30.0167,2.41,17.57,86.79,20.72
2020-02-14,Rulindo,-1.7167,30.0167,1.1,17.67,84.81,17.62
2020-02-15,Rulindo,-1.7167,30.0167,1.12,18.65,81.84,18.41
2020-02-16,Rulindo,-1.7167,30.0167,0.3,17.95,79.14,22.26
2020-02-17,Rulindo,-1.7167,30.0167,0.39,18.78,72.84,23.75
2020-02-18,Rulindo,-1.7167,30.0167,0.59,18.94,78.12,17.18
2020-02-19,Rulindo,-1.7167,30.0167,5.01,18.17,82.89,17.2
2020-02-20,Rulindo,-1.7167,30.0167,4.44,18.4,81.88,19.38
2020-02-21,Rulindo,-1.7167,30.0167,5.67,18.29,85.19,17.76
2020-02-22,Rulindo,-1.7167,30.0167,1.21,18.95,81.43,17.81
2020-02-23,Rulindo,-1.7167,30.0167,0.64,18.9,83.14,17.86
2020-02-24,Rulindo,-1.7167,30.0167,4.6,18.84,81.99,10.7
2020-02-25,Rulindo,-1.7167,30.0167,30.38,18.95,80.93,19.87
2020-02-26,Rulindo,-1.7167,30.0167,12.97,18.92,82.04,21.77
2020-02-27,Rulindo,-1.7167,30.0167,28.83,17.77,88.39,15.33
2020-02-28,Rulindo,-1.7167,30.0167,9.57,17.53,84.91,5.1
2020-02-29,Rulindo,-1.7167,30.0167,11.12,18.7,79.58,22.28
2020-03-01,Rulindo,-1.7167,30.0167,38.87,19.26,80.73,21.86
2020-03-02,Rulindo,-1.7167,30.0167,34.71,17.73,85.3,16.25
2020-03-03,Rulindo,-1.7167,30.0167,1.42,17.94,83.72,22.12
2020-03-04,Rulindo,-1.7167,30.0167,0.54,18.46,79.02,15.5
2020-03-05,Rulindo,-1.7167,30.0167,6.46,18.87,79.04,22.61
2020-03-06,Rulindo,-1.7167,30.0167,7.05,18.9,80.21,17.64
2020-03-07,Rulindo,-1.7167,30.0167,0.8,18.58,81.12,18.42
2020-03-08,Rulindo,-1.7167,30.0167,6.89,18.99,81.33,16.28
2020-03-09,Rulindo,-1.7167,30.0167,19.86,19.08,85.03,15.36
2020-03-10,Rulindo,-1.7167,30.0167,7.34,18.86,81.96,18.07
2020-03-11,Rulindo,-1.7167,30.0167,3.98,18.42,84.83,16.49
2020-03-12,Rulindo,-1.7167,30.0167,2.83,18.89,85.08,14.43
2020-03-13,Rulindo,-1.7167,30.0167,3.99,17.84,89.46,11.98
2020-03-14,Rulindo,-1.7167,30.0167,0.85,18.4,83.22,21.46
2020-03-15,Rulindo,-1.7167,30.0167,9.29,19.25,84.72,20.33
2020-03-16,Rulindo,-1.7167,30.0167,6.21,19.56,82.57,17.87
2020-03-17,Rulindo,-1.7167,30.0167,3.87,18.83,83.31,21.61
2020-03-18,Rulindo,-1.7167,30.0167,6.5,17.56,88.38,10.49
2020-03-19,Rulindo,-1.7167,30.0167,3.04,17.48,84.69,17.54
2020-03-20,Rulindo,-1.7167,30.0167,5.8,17.83,85.85,21.22
2020-03-21,Rulindo,-1.7167,30.0167,18.23,17.28,92.28,16.52
2020-03-22,Rulindo,-1.7167,30.0167,20.19,17.66,86.23,20.82
2020-03-23,Rulindo,-1.7167,30.0167,20.4,17.45,85.65,23.16
2020-03-24,Rulindo,-1.7167,30.0167,5.75,16.52,92.27,16.33
2020-03-25,Rulindo,-1.7167,30.0167,46.16,17.05,89.26,7.51
2020-03-26,Rulindo,-1.7167,30.0167,6.03,17.69,87.8,18.43
2020-03-27,Rulindo,-1.7167,30.0167,32.64,17.8,86.42,10.48
2020-03-28,Rulindo,-1.7167,30.0167,13.52,17.37,81.89,15.65
2020-03-29,Rulindo,-1.7167,30.0167,7.79,17.64,82.95,10.66
2020-03-30,Rulindo,-1.7167,30.0167,2.98,17.72,81.52,20.99
2020-03-31,Rulindo,-1.7167,30.0167,4.33,17.2,85.56,18.19
2020-04-01,Rulindo,-1.7167,30.0167,2.04,17.55,90.28,19.11
2020-04-02,Rulindo,-1.7167,30.0167,6.95,17.91,87.89,22.68
2020-04-03,Rulindo,-1.7167,30.0167,3.37,18.55,82.11,16.14
2020-04-04,Rulindo,-1.7167,30.0167,3.05,17.63,88.46,22.14
2020-04-05,Rulindo,-1.7167,30.0167,3.28,18.4,82.75,20.0
2020-04-06,Rulindo,-1.7167,30.0167,1.56,18.32,83.15,22.04
2020-04-07,Rulindo,-1.7167,30.0167,2.89,19.18,73.37,21.4
2020-04-08,Rulindo,-1.7167,30.0167,1.55,18.25,83.37,21.44
2020-04-09,Rulindo,-1.7167,30.0167,1.98,17.68,87.0,20.24
2020-04-10,Rulindo,-1.7167,30.0167,1.91,17.3,89.74,14.07
2020-04-11,Rulindo,-1.7167,30.0167,1.62,17.54,89.08,17.69
2020-04-12,Rulindo,-1.7167,30.0167,3.07,18.02,88.43,17.67
2020-04-13,Rulindo,-1.7167,30.0167,6.19,18.45,87.86,15.95
2020-04-14,Rulindo,-1.7167,30.0167,5.28,18.45,85.93,10.36
2020-04-15,Rulindo,-1.7167,30.0167,2.48,18.83,86.9,18.4
2020-04-16,Rulindo,-1.7167,30.0167,7.15,18.6,85.59,20.8
2020-04-17,Rulindo,-1.7167,30.0167,19.06,17.69,90.04,15.42
2020-04-18,Rulindo,-1.7167,30.0167,32.16,17.36,90.62,6.35
2020-04-19,Rulindo,-1.7167,30.0167,25.38,16.52,86.47,14.55
2020-04-20,Rulindo,-1.7167,30.0167,27.62,18.32,85.74,10.18
2020-04-21,Rulindo,-1.7167,30.0167,16.01,17.03,86.41,15.56
2020-04-22,Rulindo,-1.7167,30.0167,46.9,18.05,84.19,13.51
2020-04-23,Rulindo,-1.7167,30.0167,9.79,18.29,85.14,16.2
2020-04-24,Rulindo,-1.7167,30.0167,8.92,18.38,86.52,17.4
2020-04-25,Rulindo,-1.7167,30.0167,10.05,17.75,87.8,13.58
2020-04-26,Rulindo,-1.7167,30.0167,5.61,18.0,85.87,19.44
